Date,Bitcoin_price,Ethereum_price,Cardano_price,Ripple_price,S&P500,DJI,NASDAQ,Gold,Silver,Commodities,T_Bill,Oil,Twitter_volume,Google_trends
12/05/2014,434.27,0,0,0,1896.650024,16695.4707,4143.859863,124.940002,18.780001,33.16,2.656,100.589996,0,2
13/05/2014,437,0,0,0,1897.449951,16715.43945,4130.169922,124.599998,18.77,33.389999,2.618,101.699997,0,2
14/05/2014,438.88,0,0,0,1888.530029,16613.9707,4100.629883,125.809998,19,33.43,2.543,102.370003,0,2
15/05/2014,445.045,0,0,0,1870.849976,16446.81055,4069.290039,124.769997,18.74,33.330002,2.502,101.5,0,2
16/05/2014,443.18,0,0,0,1877.859985,16491.31055,4090.590088,124.5,18.610001,33.389999,2.518,102.019997,0,2
17/05/2014,445.60666,0,0,0,1877.859985,16491.31055,4090.590088,124.5,18.610001,33.389999,2.518,102.019997,0,2
18/05/2014,445.15666,0,0,0,1877.859985,16491.31055,4090.590088,124.5,18.610001,33.389999,2.518,102.019997,0,2
19/05/2014,444.73833,0,0,0,1885.079956,16511.85938,4125.810059,124.580002,18.629999,33.369999,2.536,102.610001,0,2
20/05/2014,455.65333,0,0,0,1872.829956,16374.30957,4096.890137,124.690002,18.65,33.470001,2.509,102.440002,0,2
21/05/2014,489.86999,0,0,0,1888.030029,16533.06055,4131.540039,124.389999,18.639999,33.580002,2.537,104.07,0,2
22/05/2014,490.18666,0,0,0,1892.48999,16543.08008,4154.339844,124.669998,18.73,33.540001,2.555,103.739998,0,2
23/05/2014,522.31,0,0,0,1900.530029,16606.26953,4185.810059,124.510002,18.66,33.599998,2.536,104.349998,0,2
24/05/2014,512.30833,0,0,0,1900.530029,16606.26953,4185.810059,124.510002,18.66,33.599998,2.536,104.349998,0,2
25/05/2014,533.92999,0,0,0,1900.530029,16606.26953,4185.810059,124.510002,18.66,33.599998,2.536,104.349998,0,2
26/05/2014,579.59333,0,0,0,1900.530029,16606.26953,4185.810059,124.510002,18.66,33.599998,2.536,104.349998,0,2
27/05/2014,581.51,0,0,0,1911.910034,16675.5,4237.069824,121.849998,18.360001,33.41,2.518,104.110001,0,2
28/05/2014,572.44833,0,0,0,1909.780029,16633.17969,4225.080078,121.199997,18.280001,33.34,2.438,102.720001,0,2
29/05/2014,562.4,0,0,0,1920.030029,16698.74023,4247.950195,120.940002,18.299999,33.43,2.447,103.580002,0,2
30/05/2014,571.845,0,0,0,1923.569946,16717.16992,4242.620117,120.43,18.08,33.130001,2.457,102.709999,0,2
31/05/2014,612.12666,0,0,0,1923.569946,16717.16992,4242.620117,120.43,18.08,33.130001,2.457,102.709999,0,2
01/06/2014,638.16333,0,0,0,1923.569946,16717.16992,4242.620117,120.43,18.08,33.130001,2.457,102.709999,0,2
02/06/2014,634.98333,0,0,0,1924.969971,16743.63086,4237.200195,119.699997,18.02,32.970001,2.534,102.470001,0,2
03/06/2014,660.24666,0,0,0,1924.23999,16722.33984,4234.080078,120.010002,18.1,33.029999,2.593,102.660004,0,2
04/06/2014,627.79833,0,0,0,1927.880005,16737.5293,4251.640137,119.760002,18.059999,32.900002,2.606,102.639999,0,2
05/06/2014,642.89166,0,0,0,1940.459961,16836.10938,4296.22998,120.660004,18.26,33.060001,2.584,102.480003,0,2
06/06/2014,652.52666,0,0,0,1949.439941,16924.2793,4321.399902,120.610001,18.280001,33.09,2.597,102.660004,0,2
07/06/2014,648.60166,0,0,0,1949.439941,16924.2793,4321.399902,120.610001,18.280001,33.09,2.597,102.660004,0,2
08/06/2014,652.59166,0,0,0,1949.439941,16924.2793,4321.399902,120.610001,18.280001,33.09,2.597,102.660004,0,2
09/06/2014,652.11,0,0,0,1951.27002,16943.09961,4336.240234,120.650002,18.32,33.25,2.613,104.410004,0,2
10/06/2014,644.085,0,0,0,1950.790039,16945.91992,4338,121.389999,18.459999,33.25,2.635,104.349998,0,2
11/06/2014,642.00666,0,0,0,1943.890015,16843.88086,4331.930176,121.410004,18.459999,33.220001,2.64,104.400002,0,2
12/06/2014,632.55,0,0,0,1930.109985,16734.18945,4297.629883,122.639999,18.76,33.889999,2.586,106.529999,0,2
13/06/2014,585.48333,0,0,0,1936.160034,16775.74023,4310.649902,122.959999,18.92,33.869999,2.604,106.910004,0,2
14/06/2014,588.52333,0,0,0,1936.160034,16775.74023,4310.649902,122.959999,18.92,33.869999,2.604,106.910004,0,2
15/06/2014,570.28833,0,0,0,1936.160034,16775.74023,4310.649902,122.959999,18.92,33.869999,2.604,106.910004,0,2
16/06/2014,589.06666,0,0,0,1937.780029,16781.00977,4321.100098,122.419998,18.85,33.919998,2.597,106.900002,0,2
17/06/2014,592.25666,0,0,0,1941.98999,16808.49023,4337.22998,122.279999,18.940001,33.950001,2.655,106.360001,0,2
18/06/2014,610.41333,0,0,0,1956.97998,16906.61914,4362.839844,122.669998,19.049999,34.049999,2.613,105.970001,0,2
19/06/2014,601.88666,0,0,0,1959.47998,16921.46094,4359.330078,126.940002,19.92,34.259998,2.622,106.43,0,2
20/06/2014,594.09333,0,0,0,1962.869995,16947.08008,4368.040039,126.5,20.030001,34.310001,2.624,107.260002,0,2
21/06/2014,582.04499,0,0,0,1962.869995,16947.08008,4368.040039,126.5,20.030001,34.310001,2.624,107.260002,0,2
22/06/2014,599.57,0,0,0,1962.869995,16947.08008,4368.040039,126.5,20.030001,34.310001,2.624,107.260002,0,2
23/06/2014,592.405,0,0,0,1962.609985,16937.25977,4368.680176,126.849998,20.049999,34.169998,2.623,106.169998,0,2
24/06/2014,584.64166,0,0,0,1949.97998,16818.13086,4350.350098,126.980003,20.08,34.220001,2.586,106.029999,0,2
25/06/2014,575.905,0,0,0,1959.530029,16867.50977,4379.759766,126.989998,20.190001,34.209999,2.559,106.5,0,2
26/06/2014,571.76666,0,0,0,1957.219971,16846.13086,4379.049805,126.730003,20.24,34.110001,2.525,105.839996,0,2
27/06/2014,582.43166,0,0,0,1960.959961,16851.83984,4397.930176,126.660004,20.17,34.119999,2.532,105.739998,0,2
28/06/2014,597.66833,0,0,0,1960.959961,16851.83984,4397.930176,126.660004,20.17,34.119999,2.532,105.739998,0,2
29/06/2014,598.73333,0,0,0,1960.959961,16851.83984,4397.930176,126.660004,20.17,34.119999,2.532,105.739998,0,2
30/06/2014,597.51333,0,0,0,1960.22998,16826.59961,4408.180176,128.039993,20.25,33.919998,2.516,105.370003,0,2
01/07/2014,647.12249,0,0,0,1973.319946,16956.07031,4458.649902,127.699997,20.209999,33.84,2.563,105.339996,0,2
02/07/2014,637.85625,0,0,0,1974.619995,16976.24023,4457.72998,127.699997,20.299999,33.599998,2.628,104.480003,0,2
03/07/2014,642.65125,0,0,0,1985.439941,17068.25977,4485.930176,127.160004,20.290001,33.540001,2.628,104.480003,0,2
04/07/2014,643.95124,0,0,0,1985.439941,17068.25977,4485.930176,127.160004,20.290001,33.540001,2.628,104.480003,0,2
05/07/2014,628.41625,0,0,0,1985.439941,17068.25977,4485.930176,127.160004,20.290001,33.540001,2.628,104.480003,0,2
06/07/2014,631.03,0,0,0,1985.439941,17068.25977,4485.930176,127.160004,20.290001,33.540001,2.628,104.480003,0,2
07/07/2014,631.29875,0,0,0,1977.650024,17024.21094,4451.529785,127.019997,20.17,33.330002,2.617,103.529999,0,2
08/07/2014,621.24249,0,0,0,1963.709961,16906.61914,4391.459961,127.07,20.209999,33.189999,2.565,103.400002,0,2
09/07/2014,620.72,0,0,0,1972.829956,16985.60938,4419.029785,127.839996,20.27,32.889999,2.547,102.290001,0,2
10/07/2014,621.3075,0,0,0,1964.680054,16915.07031,4396.200195,128.539993,20.52,32.950001,2.532,102.93,0,2
11/07/2014,616.83124,0,0,0,1967.569946,16943.81055,4415.490234,128.779999,20.57,32.509998,2.52,100.830002,0,2
12/07/2014,634.35749,0,0,0,1967.569946,16943.81055,4415.490234,128.779999,20.57,32.509998,2.52,100.830002,0,2
13/07/2014,627.69,0,0,0,1967.569946,16943.81055,4415.490234,128.779999,20.57,32.509998,2.52,100.830002,0,2
14/07/2014,621.42499,0,0,0,1977.099976,17055.41992,4440.419922,125.720001,20.1,32.639999,2.549,100.910004,0,2
15/07/2014,618.73875,0,0,0,1973.280029,17060.67969,4416.390137,124.529999,19.879999,32.389999,2.549,99.959999,0,2
16/07/2014,619.8075,0,0,0,1981.569946,17138.19922,4425.970215,124.970001,19.91,32.490002,2.538,101.199997,0,2
17/07/2014,614.68875,0,0,0,1958.119995,16976.81055,4363.450195,127.089996,20.290001,32.650002,2.475,103.190002,0,2
18/07/2014,623.49749,0,0,0,1978.219971,17100.17969,4432.149902,126.129997,20.02,32.509998,2.484,103.129997,0,2
19/07/2014,623.99625,0,0,0,1978.219971,17100.17969,4432.149902,126.129997,20.02,32.509998,2.484,103.129997,0,2
20/07/2014,623.00625,0,0,0,1978.219971,17100.17969,4432.149902,126.129997,20.02,32.509998,2.484,103.129997,0,2
21/07/2014,617.96124,0,0,0,1973.630005,17051.73047,4424.700195,126.339996,20.1,32.66,2.474,104.589996,0,2
22/07/2014,622.10749,0,0,0,1983.530029,17113.53906,4456.02002,125.739998,20.1,32.490002,2.466,104.419998,0,2
23/07/2014,618.4475,0,0,0,1987.01001,17086.63086,4473.700195,125.620003,20.08,32.650002,2.464,103.120003,0,2
24/07/2014,617.6875,0,0,0,1987.97998,17083.80078,4472.109863,124.349998,19.58,32.48,2.509,102.07,0,2
25/07/2014,602.93125,0,0,0,1978.339966,16960.57031,4449.560059,125.790001,19.870001,32.66,2.469,102.089996,0,2
26/07/2014,597.585,0,0,0,1978.339966,16960.57031,4449.560059,125.790001,19.870001,32.66,2.469,102.089996,0,2
27/07/2014,592.96375,0,0,0,1978.339966,16960.57031,4449.560059,125.790001,19.870001,32.66,2.469,102.089996,0,2
28/07/2014,580.11,0,0,0,1978.910034,16982.58984,4444.910156,125.580002,19.809999,32.529999,2.491,101.669998,0,2
29/07/2014,585.44875,0,0,0,1969.949951,16912.10938,4442.700195,125.199997,19.780001,32.439999,2.462,100.970001,0,2
30/07/2014,580.5175,0,0,0,1970.069946,16880.35938,4462.899902,124.830002,19.780001,32.16,2.554,100.269997,0,2
31/07/2014,564.57,0,0,0,1930.670044,16563.30078,4369.77002,123.389999,19.58,32,2.556,98.169998,0,2
01/08/2014,583.39,0,0,0,1925.150024,16493.36914,4352.640137,124.379997,19.52,31.65,2.505,97.879997,0,2
02/08/2014,593.80625,0,0,0,1925.150024,16493.36914,4352.640137,124.379997,19.52,31.65,2.505,97.879997,0,2
03/08/2014,581.52,0,0,0,1925.150024,16493.36914,4352.640137,124.379997,19.52,31.65,2.505,97.879997,0,2
04/08/2014,585.80125,0,0,0,1938.98999,16569.2793,4383.890137,123.989998,19.4,31.9,2.491,98.290001,0,2
05/08/2014,582.33375,0,0,0,1920.209961,16429.4707,4352.839844,123.870003,19.049999,31.68,2.483,97.379997,0,2
06/08/2014,582.52125,0,0,0,1920.23999,16443.33984,4355.049805,125.669998,19.23,31.76,2.474,96.919998,0,2
07/08/2014,583.62375,0,0,0,1909.569946,16368.26953,4334.970215,126.18,19.17,31.85,2.424,97.339996,0,2
08/08/2014,595.80875,0,0,0,1931.589966,16553.92969,4370.899902,126.190002,19.190001,31.65,2.415,97.650002,0,2
09/08/2014,585.39625,0,0,0,1931.589966,16553.92969,4370.899902,126.190002,19.190001,31.65,2.415,97.650002,0,2
10/08/2014,586.05875,0,0,0,1931.589966,16553.92969,4370.899902,126.190002,19.190001,31.65,2.415,97.650002,0,2
11/08/2014,588.7525,0,0,0,1936.920044,16569.98047,4401.330078,125.959999,19.23,31.780001,2.42,98.080002,0,2
12/08/2014,566.31625,0,0,0,1933.75,16560.53906,4389.25,125.989998,19.17,31.42,2.442,97.370003,0,2
13/08/2014,565.55125,0,0,0,1946.719971,16651.80078,4434.129883,126.199997,19.040001,31.51,2.413,97.589996,0,2
14/08/2014,534.54,0,0,0,1955.180054,16713.58008,4453,126.309998,19.1,31,2.4,95.580002,0,2
15/08/2014,511.4725,0,0,0,1955.060059,16662.91016,4464.930176,125.480003,18.860001,31.200001,2.345,97.349998,0,2
16/08/2014,487.56625,0,0,0,1955.060059,16662.91016,4464.930176,125.480003,18.860001,31.200001,2.345,97.349998,0,2
17/08/2014,516.62625,0,0,0,1955.060059,16662.91016,4464.930176,125.480003,18.860001,31.200001,2.345,97.349998,0,2
18/08/2014,489.4675,0,0,0,1971.73999,16838.74023,4508.310059,124.959999,18.870001,30.92,2.387,96.410004,0,2
19/08/2014,455.91625,0,0,0,1981.599976,16919.58984,4527.509766,124.68,18.700001,30.82,2.405,94.480003,0,2
20/08/2014,472.91,0,0,0,1986.51001,16979.13086,4526.47998,124.220001,18.719999,30.940001,2.426,96.07,0,2
21/08/2014,519.015,0,0,0,1992.369995,17039.49023,4532.100098,122.879997,18.690001,31.08,2.407,93.959999,0,2
22/08/2014,508.12875,0,0,0,1988.400024,17001.2207,4538.549805,123.190002,18.690001,31.02,2.403,93.650002,0,2
23/08/2014,507.51,0,0,0,1988.400024,17001.2207,4538.549805,123.190002,18.690001,31.02,2.403,93.650002,0,2
24/08/2014,501.63125,0,0,0,1988.400024,17001.2207,4538.549805,123.190002,18.690001,31.02,2.403,93.650002,0,2
25/08/2014,503.32125,0,0,0,1997.920044,17076.86914,4557.350098,122.739998,18.6,31.030001,2.387,93.349998,0,2
26/08/2014,504.62625,0,0,0,2000.02002,17106.69922,4570.640137,123.349998,18.629999,31.1,2.391,93.860001,0,2
27/08/2014,513.39125,0,0,0,2000.119995,17122.00977,4569.620117,123.32,18.66,31.15,2.361,93.879997,0,2
28/08/2014,514.62375,0,0,0,1996.73999,17079.57031,4557.700195,124,18.74,31.23,2.334,94.550003,0,2
29/08/2014,506.025,0,0,0,2003.369995,17098.44922,4580.27002,123.860001,18.709999,31.5,2.343,95.959999,0,2
30/08/2014,504.70625,0,0,0,2003.369995,17098.44922,4580.27002,123.860001,18.709999,31.5,2.343,95.959999,0,2
31/08/2014,502.055,0,0,0,2003.369995,17098.44922,4580.27002,123.860001,18.709999,31.5,2.343,95.959999,0,2
01/09/2014,474.5425,0,0,0,2003.369995,17098.44922,4580.27002,123.860001,18.709999,31.5,2.343,95.959999,0,2
02/09/2014,477.98375,0,0,0,2002.280029,17067.56055,4598.189941,121.650002,18.41,30.879999,2.419,92.879997,0,2
03/09/2014,476.88375,0,0,0,2000.719971,17078.2793,4572.560059,122.150002,18.43,31.25,2.41,95.540001,0,2
04/09/2014,475.65,0,0,0,1997.650024,17069.58008,4562.290039,121.480003,18.32,31.120001,2.448,94.449997,0,2
05/09/2014,485.65125,0,0,0,2007.709961,17137.35938,4582.899902,122.059998,18.42,30.98,2.461,93.290001,0,2
06/09/2014,480.9075,0,0,0,2007.709961,17137.35938,4582.899902,122.059998,18.42,30.98,2.461,93.290001,0,2
07/09/2014,481.88375,0,0,0,2007.709961,17137.35938,4582.899902,122.059998,18.42,30.98,2.461,93.290001,0,2
08/09/2014,473.58625,0,0,0,2001.540039,17111.41992,4592.290039,120.730003,18.26,30.83,2.469,92.660004,0,2
09/09/2014,468.5775,0,0,0,1988.439941,17013.86914,4552.290039,120.870003,18.309999,30.66,2.5,92.75,0,2
10/09/2014,474.29125,0,0,0,1995.689941,17068.71094,4586.52002,120.260002,18.24,30.360001,2.534,91.669998,0,2
11/09/2014,479.4175,0,0,0,1997.449951,17049,4591.810059,119.470001,17.959999,30.34,2.531,92.830002,0,2
12/09/2014,473.6725,0,0,0,1985.540039,16987.50977,4567.600098,118.379997,17.889999,30.09,2.614,92.269997,0,2
13/09/2014,471.5325,0,0,0,1985.540039,16987.50977,4567.600098,118.379997,17.889999,30.09,2.614,92.269997,0,2
14/09/2014,475.37875,0,0,0,1985.540039,16987.50977,4567.600098,118.379997,17.889999,30.09,2.614,92.269997,0,2
15/09/2014,475.02125,0,0,0,1984.130005,17031.14063,4518.899902,118.639999,17.92,30.110001,2.591,92.919998,0,2
16/09/2014,471.08375,0,0,0,1998.97998,17131.9707,4552.759766,118.830002,17.950001,30.43,2.589,94.879997,0,2
17/09/2014,464.55375,0,0,0,2001.569946,17156.84961,4562.189941,117.540001,17.77,30.290001,2.6,94.419998,0,2
18/09/2014,449.95875,0,0,0,2011.359985,17265.99023,4593.430176,117.779999,17.77,29.940001,2.629,93.07,0,2
19/09/2014,425.4475,0,0,0,2010.400024,17279.74023,4579.790039,117.089996,17.190001,29.959999,2.587,92.410004,0,2
20/09/2014,410.08,0,0,0,2010.400024,17279.74023,4579.790039,117.089996,17.190001,29.959999,2.587,92.410004,0,2
21/09/2014,405.79625,0,0,0,2010.400024,17279.74023,4579.790039,117.089996,17.190001,29.959999,2.587,92.410004,0,2
22/09/2014,399.0975,0,0,0,1994.290039,17172.67969,4527.689941,116.849998,17.08,29.68,2.566,91.519997,0,2
23/09/2014,399.5025,0,0,0,1982.77002,17055.86914,4508.689941,117.599998,17.07,29.719999,2.535,91.559998,0,2
24/09/2014,427.8125,0,0,0,1998.300049,17210.06055,4555.220215,117.050003,16.99,29.91,2.569,92.800003,0,2
25/09/2014,416.12,0,0,0,1965.98999,16945.80078,4466.75,117.389999,16.83,29.809999,2.511,92.529999,0,2
26/09/2014,410.15,0,0,0,1982.849976,17113.15039,4512.189941,117.059998,16.9,29.940001,2.535,93.540001,0,2
27/09/2014,403.4975,0,0,0,1982.849976,17113.15039,4512.189941,117.059998,16.9,29.940001,2.535,93.540001,0,2
28/09/2014,398.84,0,0,0,1982.849976,17113.15039,4512.189941,117.059998,16.9,29.940001,2.535,93.540001,0,2
29/09/2014,377.97875,0,0,0,1977.800049,17071.2207,4505.850098,117.029999,16.780001,30.120001,2.491,94.57,0,2
30/09/2014,376.08375,0,0,0,1972.290039,17042.90039,4493.390137,116.209999,16.35,29.59,2.508,91.160004,0,2
01/10/2014,387.94,0,0,0,1946.160034,16804.71094,4422.089844,116.769997,16.48,29.5,2.403,90.730003,0,2
02/10/2014,381.7475,0,0,0,1946.170044,16801.05078,4430.200195,116.739998,16.41,29.469999,2.438,91.010002,0,2
03/10/2014,372.0575,0,0,0,1967.900024,17009.68945,4475.620117,114.610001,16.120001,29.120001,2.447,89.739998,0,2
04/10/2014,360.7525,0,0,0,1967.900024,17009.68945,4475.620117,114.610001,16.120001,29.120001,2.447,89.739998,0,2
05/10/2014,335.98125,0,0,0,1967.900024,17009.68945,4475.620117,114.610001,16.120001,29.120001,2.447,89.739998,0,2
06/10/2014,308.07875,0,0,0,1964.819946,16991.91016,4454.799805,116.029999,16.6,29.4,2.425,90.339996,0,2
07/10/2014,337.23375,0,0,0,1935.099976,16719.39063,4385.200195,116.360001,16.48,29.1,2.35,88.849998,0,2
08/10/2014,326.2325,0,0,0,1968.890015,16994.2207,4468.589844,117.470001,16.68,28.959999,2.33,87.309998,0,2
09/10/2014,351.34625,0,0,0,1928.209961,16659.25,4378.339844,117.639999,16.620001,28.450001,2.327,85.769997,0,2
10/10/2014,368.59625,0,0,0,1906.130005,16544.09961,4276.240234,117.589996,16.639999,28.49,2.307,85.82,0,2
11/10/2014,359.2025,0,0,0,1906.130005,16544.09961,4276.240234,117.589996,16.639999,28.49,2.307,85.82,0,2
12/10/2014,356.99875,0,0,0,1906.130005,16544.09961,4276.240234,117.589996,16.639999,28.49,2.307,85.82,0,2
13/10/2014,371.15625,0,0,0,1874.73999,16321.07031,4213.660156,118.519997,16.73,28.32,2.286,85.739998,0,2
14/10/2014,392.7825,0,0,0,1877.699951,16315.19043,4227.169922,118.589996,16.68,27.73,2.206,81.839996,0,2
15/10/2014,396.34625,0,0,0,1862.48999,16141.74023,4215.319824,118.989998,16.709999,27.42,2.09,81.779999,0,2
16/10/2014,392.56625,0,0,0,1862.76001,16117.24023,4217.390137,119.220001,16.67,27.690001,2.153,82.699997,0,2
17/10/2014,376.26875,0,0,0,1886.76001,16380.41016,4258.439941,118.989998,16.58,27.85,2.199,82.75,0,2
18/10/2014,378.675,0,0,0,1886.76001,16380.41016,4258.439941,118.989998,16.58,27.85,2.199,82.75,0,2
19/10/2014,390.95875,0,0,0,1886.76001,16380.41016,4258.439941,118.989998,16.58,27.85,2.199,82.75,0,2
20/10/2014,381.72375,0,0,0,1904.01001,16399.66992,4316.069824,119.800003,16.73,27.67,2.181,82.709999,0,2
21/10/2014,380.0575,0,0,0,1941.280029,16614.81055,4419.47998,120.019997,16.809999,27.809999,2.208,82.809998,0,2
22/10/2014,382.93875,0,0,0,1927.109985,16461.32031,4382.850098,119.339996,16.459999,27.43,2.229,80.519997,0,2
23/10/2014,376.59,0,0,0,1950.819946,16677.90039,4452.790039,118.519997,16.5,27.879999,2.275,82.089996,0,2
24/10/2014,351.7825,0,0,0,1964.579956,16805.41016,4483.720215,118.349998,16.5,27.709999,2.273,81.010002,0,2
25/10/2014,353.6325,0,0,0,1964.579956,16805.41016,4483.720215,118.349998,16.5,27.709999,2.273,81.010002,0,2
26/10/2014,345.1925,0,0,0,1964.579956,16805.41016,4483.720215,118.349998,16.5,27.709999,2.273,81.010002,0,2
27/10/2014,350.9775,0,0,0,1961.630005,16817.93945,4485.930176,118.059998,16.42,27.549999,2.257,81,0,2
28/10/2014,349.79625,0,0,0,1985.050049,17005.75,4564.290039,118.099998,16.49,27.76,2.284,81.419998,0,2
29/10/2014,348.9025,0,0,0,1982.300049,16974.31055,4549.22998,116.410004,16.379999,28.120001,2.323,82.199997,0,2
30/10/2014,335.53625,0,0,0,1994.650024,17195.41992,4566.140137,115.190002,15.82,27.85,2.305,81.120003,0,2
31/10/2014,343.55875,0,0,0,2018.050049,17390.51953,4630.740234,112.660004,15.5,27.83,2.335,80.540001,0,2
01/11/2014,338.0105,0,0,0,2018.050049,17390.51953,4630.740234,112.660004,15.5,27.83,2.335,80.540001,0,2
02/11/2014,325.22633,0,0,0,2018.050049,17390.51953,4630.740234,112.660004,15.5,27.83,2.335,80.540001,0,2
03/11/2014,331.60083,0,0,0,2017.810059,17366.24023,4638.910156,112.150002,15.48,27.48,2.348,78.779999,0,2
04/11/2014,324.71833,0,0,0,2012.099976,17383.83984,4623.640137,112.220001,15.36,27.110001,2.342,77.190002,0,2
05/11/2014,332.45666,0,0,0,2023.569946,17484.5293,4620.720215,109.790001,14.66,27.32,2.35,78.68,0,2
06/11/2014,336.585,0,0,0,2031.209961,17554.4707,4638.470215,109.879997,14.82,27.25,2.375,77.910004,0,2
07/11/2014,346.775,0,0,0,2031.920044,17573.92969,4632.529785,112.970001,15.1,27.43,2.312,78.650002,0,2
08/11/2014,344.81166,0,0,0,2031.920044,17573.92969,4632.529785,112.970001,15.1,27.43,2.312,78.650002,0,2
09/11/2014,343.065,0,0,0,2031.920044,17573.92969,4632.529785,112.970001,15.1,27.43,2.312,78.650002,0,2
10/11/2014,358.50166,0,0,0,2038.26001,17613.74023,4651.620117,110.459999,14.92,27.16,2.359,77.400002,0,2
11/11/2014,368.07666,0,0,0,2039.680054,17614.90039,4660.560059,112.040001,15.11,27.18,2.36,77.940002,0,2
12/11/2014,376.99666,0,0,0,2038.25,17612.19922,4675.140137,111.5,15.03,26.99,2.359,77.18,0,2
13/11/2014,442.10666,0,0,0,2039.329956,17652.78906,4680.140137,111.669998,14.97,26.440001,2.347,74.209999,0,2
14/11/2014,389.00333,0,0,0,2039.819946,17634.74023,4688.540039,114.470001,15.63,26.809999,2.32,75.82,0,2
15/11/2014,394.92666,0,0,0,2039.819946,17634.74023,4688.540039,114.470001,15.63,26.809999,2.32,75.82,0,2
16/11/2014,377.08,0,0,0,2039.819946,17634.74023,4688.540039,114.470001,15.63,26.809999,2.32,75.82,0,2
17/11/2014,400.47166,0,0,0,2041.319946,17647.75,4671,114.050003,15.5,26.73,2.34,75.639999,0,2
18/11/2014,384.93,0,0,0,2051.800049,17687.82031,4702.439941,115.050003,15.55,26.5,2.322,74.610001,0,2
19/11/2014,375.83333,0,0,0,2048.719971,17685.73047,4675.709961,113.68,15.48,26.42,2.351,74.580002,0,2
20/11/2014,376.16,0,0,0,2052.75,17719,4701.870117,114.860001,15.6,26.73,2.335,75.580002,0,2
21/11/2014,348.565,0,0,0,2063.5,17810.06055,4712.970215,115.389999,15.79,26.98,2.315,76.510002,0,2
